0.090611,0.068783,0.093532,0.17912,0.13586,0.048908,0.18514,0.059798,0.15036,0.1159,0.18028,0.017055,0.18589,0.14194,0.25636,0.32145,0.4264,0.2649,0.1636,0.22051,0.16901,0.1368,0.19413,0.14511,0.25785,0.32652,0.27609,0.25479,0.24318,0.14447,0.028633,0.024832,0.064226,0.16768,0.050047,0.067118,0.016928,0.15936,0.11184,0.19287,0.055423,0.16068,0.04093,0.13109,0.12946,0.097516,0.10933,0.0011368,0.0512,0.14995
0.11037,0.078312,0.058082,0.16371,0.048725,0.085919,0.1073,0.0067072,0.19125,0.05262,0.047547,0.13272,0.17233,0.12418,0.28148,0.32022,0.38334,0.26793,0.21049,0.040161,0.047086,0.16363,0.15459,0.043185,0.11421,0.35005,0.32017,0.24166,0.15269,0.22004,0.12706,0.051505,0.014171,0.11328,0.070827,0.14014,0.041262,0.19651,0.12653,0.053259,0.13434,0.15908,0.036186,0.063471,0.11166,0.16574,0.020892,0.081208,0.18671,0.11737
0.028634,0.13592,0.17334,0.09559,0.09575,0.11923,0.080779,0.14312,0.17344,0.17391,0.036562,0.016334,0.19406,0.10489,0.14654,0.37652,0.32944,0.23939,0.27779,0.067059,0.049281,0.10276,0.16191,0.13756,0.03625,0.21789,0.4025,0.37144,0.29375,0.18688,0.049711,0.087581,0.020307,0.01808,0.058991,0.075061,0.037944,0.18671,0.1231,0.17467,0.028485,0.039844,0.1661,0.068442,0.041222,0.12492,0.12184,0.17242,0.049807,0.053596
0.0070719,0.19609,0.17433,0.18414,0.071873,0.15345,0.18579,0.091641,0.15845,0.033707,0.062835,0.14403,0.15374,0.11987,0.16462,0.11964,0.3766,0.42599,0.22597,0.26877,0.21933,0.20595,0.16626,0.17844,0.1987,0.20816,0.35559,0.29752,0.29696,0.17485,0.19858,0.065605,0.12592,0.16771,0.043348,0.035735,0.081425,0.047549,0.16509,0.14858,0.05432,0.063473,0.19055,0.026114,0.14924,0.14173,0.11838,0.15368,0.09225,0.14704
0.085721,0.021699,0.11516,0.034095,0.053914,0.16716,0.0057819,0.18438,0.037851,0.013533,0.13094,0.091924,0.16235,0.18231,0.14414,0.24074,0.31847,0.3319,0.30004,0.047092,0.13406,0.096172,0.14869,0.059169,0.20937,0.22232,0.30501,0.26434,0.11454,0.14469,0.10852,0.033345,0.15609,0.16041,0.16069,0.025364,0.10664,0.14213,0.059196,0.097935,0.1136,0.032912,0.18158,0.11408,0.18923,0.10507,0.080425,0.035855,0.10402,0.003165
0.03202,0.036782,0.015951,0.14853,0.097523,0.14486,0.15222,0.0062587,0.085651,0.14207,0.12488,0.13975,0.18447,0.083813,0.14511,0.25794,0.24388,0.32918,0.23083,0.23368,0.17836,0.10254,0.18516,0.28596,0.3046,0.41039,0.39097,0.22823,0.037547,0.086518,0.099881,0.062843,0.08774,0.18899,0.0048772,0.089785,0.025156,0.1027,0.063813,0.032594,0.13761,0.13119,0.075551,0.013939,0.026834,0.083584,0.10221,0.080098,0.025916,0.13529
0.17436,0.10594,0.14237,0.1698,0.1782,0.058224,0.11034,0.053241,0.17279,0.0073493,0.019199,0.030312,0.10404,0.055143,0.11934,0.28026,0.30856,0.299,0.15013,0.13861,0.14237,0.010134,0.085407,0.15713,0.065214,0.11393,0.17051,0.23201,0.38972,0.24304,0.12305,0.21825,0.11119,0.19449,0.13988,0.069208,0.048357,0.085258,0.11545,0.15861,0.14943,0.15243,0.10836,0.02516,0.070628,0.013691,0.09489,0.17918,0.16389,0.021925
0.1798,0.16098,0.039587,0.088977,0.071658,0.0060524,0.13225,0.070436,0.050517,0.15779,0.078653,0.003616,0.17688,0.22399,0.12053,0.39481,0.42046,0.33376,0.15072,0.23018,0.020316,0.11096,0.059058,0.10869,0.16866,0.39548,0.45888,0.36927,0.24892,0.20023,0.039284,0.093513,0.18555,0.080008,0.1952,0.17352,0.1232,0.12419,0.026097,0.084109,0.036111,0.11349,0.09459,0.18612,0.16563,0.046115,0.047857,0.0030621,0.1176,0.1155
0.092159,0.14085,0.066775,0.016117,0.16828,0.046992,0.053314,0.045944,0.15174,0.020273,0.10163,0.046718,0.13271,0.16978,0.21033,0.23991,0.4466,0.35174,0.17947,0.18354,0.030939,0.16424,0.19057,0.20483,0.18965,0.22698,0.3105,0.28975,0.33195,0.11171,0.16704,0.15774,0.087145,0.021267,0.14324,0.14576,0.1468,0.035978,0.13458,0.075472,0.024886,0.023535,0.028011,0.0090958,0.12319,0.0039567,0.11801,0.0075959,0.023624,0.04475
0.199,0.048728,0.081081,0.13198,0.057348,0.089858,0.084555,0.15086,0.10146,0.1792,0.077553,0.02749,0.16515,0.12691,0.20071,0.30582,0.39317,0.37887,0.38415,0.21105,0.18618,0.16326,0.013204,0.20381,0.26398,0.3018,0.45485,0.27626,0.27323,0.053291,0.12337,0.075491,0.097289,0.10992,0.095497,0.092058,0.051819,0.12652,0.0019775,0.19076,0.030245,0.015005,0.15874,0.1876,0.1846,0.11945,0.084026,0.17955,0.061923,0.032396
0.010716,0.017329,0.10456,0.0062919,0.1973,0.076836,0.1465,0.084473,0.12925,0.13911,0.097748,0.0047566,0.067995,0.21955,0.27962,0.32777,0.28975,0.39918,0.27172,0.16295,0.11794,0.15284,0.095814,0.18137,0.27938,0.29905,0.28147,0.30644,0.27702,0.16144,0.1102,0.02128,0.027926,0.13677,0.17433,0.10336,0.046505,0.16464,0.033814,0.15084,0.14505,0.16897,0.062514,0.16595,0.15001,0.067984,0.13269,0.064998,0.05885,0.18433
0.13827,0.041413,0.012182,0.0015065,0.096496,0.19388,0.033149,0.15645,0.033384,0.092796,0.10911,0.024823,0.062183,0.22811,0.14244,0.23838,0.29794,0.36566,0.11685,0.2322,0.075984,0.036897,0.14177,0.26575,0.40322,0.43607,0.35034,0.28451,0.10327,0.19676,0.11652,0.084263,0.16437,0.0082309,0.078475,0.11492,0.057845,0.16574,0.15951,0.11699,0.11923,0.0089823,0.10438,0.15191,0.15347,0.17857,0.016827,0.014766,0.19468,0.14061
0.15702,0.094906,0.175,0.022691,0.020346,0.019815,0.19829,0.17015,0.14265,0.15149,0.048077,0.050658,0.1146,0.040566,0.13372,0.16156,0.27189,0.44787,0.36888,0.2018,0.17027,0.14092,0.13833,0.069207,0.013216,0.039408,0.19717,0.25697,0.40431,0.28065,0.27942,0.1661,0.14897,0.11962,0.15024,0.051013,0.046462,0.056055,0.11281,0.10619,0.0662,0.15825,0.02459,0.17995,0.0095947,0.18386,0.03764,0.017761,0.067387,0.080722
0.084278,0.021821,0.045314,0.11534,0.14723,0.18692,0.17147,0.11049,0.020534,0.0423,0.055181,0.18404,0.19783,0.18771,0.22417,0.34249,0.26968,0.36843,0.29027,0.11613,0.040103,0.066762,0.080022,0.17605,0.31911,0.30739,0.38231,0.20072,0.036564,0.19661,0.0046973,0.036603,0.1831,0.19361,0.14956,0.060265,0.11044,0.084533,0.051233,0.18015,0.13201,0.076423,0.1768,0.072077,0.019137,0.0076435,0.13821,0.036463,0.080165,0.0097877
0.066383,0.12986,0.063032,0.15547,0.012473,0.043406,0.069686,0.039705,0.19056,0.1877,0.086266,0.072773,0.099668,0.17247,0.19421,0.27087,0.32507,0.38923,0.37423,0.23446,0.16292,0.052597,0.083532,0.019747,0.07589,0.26668,0.40123,0.38787,0.39906,0.21959,0.1489,0.20206,0.075183,0.13465,0.10564,0.0043317,0.17864,0.071768,0.18232,0.090304,0.053278,0.16388,0.076291,0.13518,0.056063,0.088394,0.054428,0.064455,0.15562,0.13835
0.010044,0.034355,0.039498,0.068351,0.19592,0.14419,0.14719,0.17355,0.19135,0.081147,0.13836,0.18774,0.049161,0.12807,0.12173,0.17177,0.27727,0.37317,0.34728,0.14068,0.15249,0.18429,0.10971,0.20803,0.17143,0.40973,0.46004,0.3648,0.17382,0.2207,0.20712,0.093018,0.073426,0.10299,0.18299,0.013701,0.14527,0.11584,0.1822,0.17597,0.019713,0.13039,0.053261,0.16577,0.16941,0.18144,0.1408,0.059196,0.15216,0.17435
0.04052,0.16057,0.11181,0.1262,0.084398,0.16403,0.13909,0.10069,0.19169,0.034704,0.098218,0.033871,0.15238,0.18328,0.26896,0.23765,0.28444,0.295,0.27415,0.096757,0.084564,0.030694,0.07871,0.14073,0.25486,0.41341,0.37852,0.20163,0.1562,0.18931,0.05033,0.071353,0.19432,0.024326,0.12431,0.080926,0.07061,0.13514,0.054412,0.026726,0.11838,0.19012,0.038835,0.11139,0.0030234,0.1739,0.15175,0.052645,0.11775,0.19655
0.0084808,0.17739,0.18372,0.028266,0.033901,0.15497,0.14528,0.063872,0.067443,0.17634,0.085388,0.099225,0.16449,0.050906,0.10179,0.23116,0.30196,0.3353,0.37065,0.12785,0.14063,0.13638,0.063294,0.13127,0.082712,0.23392,0.181,0.41293,0.28436,0.29175,0.23681,0.050912,0.081687,0.12219,0.065758,0.10589,0.18912,0.1207,0.17399,0.038782,0.18834,0.10028,0.074586,0.12957,0.10818,0.10547,0.13569,0.045368,0.17866,0.0005763
0.065558,0.052792,0.077428,0.19492,0.13826,0.057095,0.18732,0.17576,0.06056,0.019248,0.024837,0.18007,0.080543,0.18074,0.21235,0.40624,0.32006,0.23543,0.23614,0.07354,0.131,0.14964,0.05247,0.14409,0.22887,0.29044,0.29506,0.37678,0.1256,0.050361,0.16151,0.13264,0.0084393,0.047156,0.10433,0.054971,0.12798,0.1165,0.10813,0.13398,0.048179,0.11322,0.032163,0.04041,0.10604,0.19968,0.18661,0.0081133,0.052434,0.17751
0.093461,0.14459,0.076678,0.058318,0.11979,0.024497,0.062944,0.12763,0.16519,0.18338,0.024662,0.17758,0.10968,0.13058,0.13264,0.12092,0.23568,0.43902,0.36169,0.25474,0.052759,0.089971,0.083501,0.21329,0.21525,0.45945,0.30321,0.144,0.065813,0.053505,0.13611,0.18896,0.088311,0.0017929,0.11377,0.14585,0.19861,0.032055,0.14037,0.018578,0.13803,0.10912,0.025529,0.079848,0.14381,0.025555,0.1054,0.18417,0.0095438,0.15987
0.023975,0.10418,0.15228,0.11919,0.074304,0.12188,0.045084,0.099758,0.024646,0.096066,0.18625,0.10637,0.15139,0.19121,0.10215,0.21193,0.30043,0.32504,0.22625,0.11777,0.13576,0.064519,0.087657,0.21726,0.30541,0.40215,0.36613,0.22254,0.22931,0.11896,0.18029,0.048121,0.15073,0.19015,0.12289,0.051482,0.13959,0.034455,0.030607,0.18274,0.10452,0.057689,0.024138,0.012997,0.14795,0.17119,0.15807,0.14896,0.064473,0.042927
0.081766,0.028649,0.12726,0.049067,0.095366,0.17259,0.1368,0.047778,0.041071,0.1793,0.15937,0.17615,0.074934,0.17242,0.059508,0.22355,0.38121,0.28466,0.24727,0.24972,0.083506,0.016101,0.078442,0.085665,0.20092,0.095126,0.20197,0.40372,0.29455,0.37291,0.28295,0.18735,0.013267,0.14288,0.072962,0.1752,0.11386,0.16878,0.048506,0.12038,0.075803,0.019532,0.10419,0.18398,0.041238,0.080093,0.08062,0.093472,0.18404,0.0049601
0.08865,0.18336,0.082027,0.14115,0.090431,0.017182,0.086636,0.13062,0.076891,0.017899,0.14001,0.076017,0.16554,0.1277,0.21182,0.39405,0.37643,0.35261,0.16344,0.22475,0.1585,0.18406,0.20608,0.1912,0.18383,0.33616,0.44842,0.29648,0.18199,0.08176,0.065542,0.11783,0.16586,0.028821,0.028674,0.087016,0.079303,0.15135,0.09123,0.092586,0.1233,0.10398,0.088653,0.12494,0.1161,0.018116,0.051327,0.1551,0.058261,0.087998
0.092263,0.10152,0.19496,0.013916,0.061964,0.1417,0.19737,0.015146,0.024503,0.11402,0.12032,0.13862,0.13581,0.096345,0.080243,0.29636,0.29139,0.35461,0.3548,0.22916,0.12677,0.05517,0.071857,0.12089,0.074636,0.13995,0.17051,0.36568,0.36287,0.3678,0.26872,0.06901,0.044543,0.16368,0.14583,0.11553,0.055341,0.16751,0.029907,0.11597,0.17317,0.1958,0.17839,0.086477,0.12544,0.18473,0.090722,0.14406,0.10424,0.07472
0.093004,0.011017,0.082717,0.057279,0.10873,0.11837,0.019447,0.081505,0.0019186,0.068193,0.10158,0.052352,0.19921,0.20962,0.21776,0.29593,0.37803,0.28058,0.21348,0.037131,0.11406,0.037181,0.11819,0.3228,0.27263,0.21381,0.3012,0.13526,0.17762,0.15293,0.078916,0.14856,0.091761,0.15251,0.029828,0.066208,0.049346,0.032404,0.029572,0.10465,0.0025392,0.04451,0.12018,0.075342,0.10624,0.048592,0.06269,0.12892,0.036129,0.1663
0.0152,0.10439,0.12775,0.15311,0.087728,0.16879,0.14489,0.1124,0.11718,0.011516,0.025626,0.11888,0.047472,0.011113,0.21228,0.16542,0.34139,0.45761,0.23108,0.27196,0.045173,0.028247,0.19969,0.15649,0.19408,0.23075,0.24549,0.31799,0.42169,0.41019,0.27555,0.12763,0.078358,0.046693,0.12077,0.13917,0.094536,0.022163,0.18119,0.12349,0.048156,0.18383,0.13512,0.067313,0.14145,0.03484,0.12877,0.086686,0.097818,0.09168
0.13149,0.0016225,0.16957,0.16621,0.15056,0.15404,0.027709,0.063433,0.066079,0.14116,0.070379,0.14695,0.12519,0.22723,0.17693,0.32332,0.445,0.30655,0.23087,0.12916,0.18039,0.19928,0.083216,0.18783,0.19254,0.29528,0.39281,0.27722,0.31133,0.15758,0.085638,0.10778,0.13509,0.091604,0.1251,0.18557,0.073903,0.053289,0.052168,0.17375,0.17371,0.16949,0.078959,0.17698,0.13294,0.036308,0.11465,0.19254,0.18257,0.16596
0.013091,0.027101,0.11063,0.074552,0.18281,0.11837,0.17377,0.1707,0.090451,0.11322,0.18736,0.16069,0.028689,0.17625,0.11431,0.2342,0.28573,0.28451,0.11047,0.20982,0.011652,0.1024,0.039156,0.16393,0.30831,0.2727,0.40314,0.24843,0.081853,0.15077,0.10678,0.047457,0.17003,0.1326,0.15755,0.07821,0.063076,0.045031,0.18952,0.072198,0.12123,0.061127,0.17549,0.019223,0.097838,0.1262,0.18574,0.11704,0.1453,0.07708
0.15726,0.097942,0.11093,0.11051,0.052935,0.10465,0.13127,0.022713,0.10564,0.085539,0.023942,0.021763,0.076457,0.027914,0.12455,0.25757,0.28202,0.30975,0.31589,0.18284,0.21601,0.049006,0.15422,0.14795,0.19275,0.26188,0.29576,0.31005,0.37203,0.1676,0.048103,0.14804,0.11438,0.060027,0.045828,0.073683,0.0225,0.18947,0.12492,0.14349,0.103,0.081668,0.1233,0.1847,0.12105,0.12246,0.11871,0.023487,0.16929,0.15896
0.19243,0.13548,0.08717,0.10769,0.02747,0.071468,0.057917,0.14822,0.093941,0.080151,0.06982,0.01216,0.023966,0.15845,0.13782,0.16692,0.36733,0.38061,0.28104,0.28118,0.084051,0.12381,0.13718,0.080104,0.010825,0.20916,0.27275,0.22535,0.33359,0.22858,0.15447,0.083314,0.20484,0.067194,0.037931,0.089256,0.050757,0.055298,0.1097,0.021228,0.00060963,0.19686,0.054811,0.18386,0.093026,0.10573,0.02808,0.16098,0.13791,0.16153
0.15461,0.076265,0.038502,0.084553,0.081413,0.087425,0.097022,0.13412,0.19347,0.011449,0.19491,0.049075,0.037353,0.079458,0.20425,0.21321,0.43388,0.24891,0.14288,0.17746,0.026644,0.20011,0.23596,0.1657,0.36649,0.38118,0.27455,0.29202,0.22273,0.19843,0.0043917,0.07654,0.061791,0.11523,0.0026644,0.079162,0.15918,0.015064,0.016029,0.15936,0.1556,0.14965,0.19551,0.18132,0.19786,0.14329,0.11253,0.19717,0.079813,0.13381
0.14817,0.071877,0.18601,0.080254,0.12418,0.0029063,0.10008,0.088667,0.11192,0.14855,0.12461,0.019374,0.016491,0.19831,0.23505,0.2709,0.22812,0.3039,0.3457,0.17384,0.21646,0.12157,0.07324,0.21297,0.30303,0.29443,0.43277,0.39548,0.19393,0.12363,0.075512,0.060165,0.054649,0.12212,0.10508,0.01624,0.069586,0.16006,0.15654,0.16407,0.11209,0.17822,0.068286,0.15068,0.12962,0.19206,0.13585,0.12691,0.1168,0.023652
0.13678,0.092918,0.13887,0.19876,0.032719,0.018448,0.080027,0.0018343,0.11972,0.082303,0.094953,0.13243,0.19691,0.071027,0.19897,0.37067,0.27357,0.31195,0.23723,0.048605,0.16893,0.16633,0.19184,0.13982,0.19245,0.222,0.26894,0.25887,0.16731,0.051673,0.014752,0.15594,0.053515,0.14262,0.0032667,0.18016,0.09848,0.022272,0.031791,0.13429,0.057628,0.092837,0.13191,0.026474,0.16307,0.026986,0.049425,0.059704,0.16935,0.061967
0.030959,0.044549,0.12179,0.014184,0.019617,0.083646,0.17344,0.17458,0.18031,0.091839,0.0014296,0.17652,0.11561,0.22149,0.21404,0.21677,0.27995,0.26884,0.15731,0.22338,0.18737,0.18204,0.14427,0.17187,0.24401,0.37781,0.31869,0.23332,0.21862,0.15828,0.029633,0.043053,0.10065,0.19825,0.13567,0.031161,0.17054,0.045685,0.088886,0.10895,0.054766,0.019101,0.10328,0.13819,0.06349,0.095066,0.17614,0.11615,0.15175,0.13152
0.042294,0.013223,0.13391,0.065376,0.16187,0.043039,0.052876,0.086239,0.0094946,0.00010463,0.12092,0.14475,0.035698,0.17393,0.28454,0.2961,0.27049,0.30011,0.2469,0.062821,0.092162,0.15374,0.017259,0.063445,0.14671,0.30203,0.32055,0.3504,0.12321,0.037163,0.060778,0.046945,0.081466,0.1907,0.18015,0.047034,0.096176,0.11883,0.0030172,0.14227,0.171,0.069493,0.10378,0.016071,0.10277,0.10512,0.02425,0.11481,0.17861,0.16344
0.18813,0.08484,0.1543,0.057894,0.1045,0.15087,0.13825,0.035261,0.13861,0.01917,0.056941,0.10038,0.063569,0.041649,0.1556,0.36765,0.42353,0.26524,0.18878,0.06792,0.10171,0.18656,0.14772,0.060437,0.20119,0.22053,0.27322,0.33231,0.2904,0.065066,0.16858,0.097968,0.16375,0.14264,0.080122,0.18435,0.046651,0.10088,0.1299,0.13794,0.044505,0.029802,0.054672,0.029356,0.1651,0.00028633,0.15364,0.17706,0.17406,0.091461
0.19605,0.026438,0.063751,0.071382,0.14819,0.080089,0.084564,0.16163,0.11722,0.054187,0.038474,0.046798,0.076733,0.19608,0.19731,0.13472,0.28803,0.28057,0.28672,0.30123,0.22161,0.011108,0.20572,0.18166,0.20789,0.24118,0.27951,0.21967,0.30609,0.085097,0.084649,0.0012061,0.19718,0.13514,0.15831,0.10852,0.10796,0.060361,0.021433,0.037038,0.16054,0.11233,0.1442,0.071027,0.13729,0.14313,0.15673,0.064355,0.11949,0.015284
0.014328,0.13284,0.040077,0.10754,0.040436,0.11086,0.14274,0.12128,0.078519,0.028223,0.1534,0.11983,0.17151,0.1758,0.12596,0.37329,0.36618,0.30784,0.2052,0.072595,0.013796,0.086657,0.10085,0.24048,0.27051,0.43376,0.26175,0.13417,0.19707,0.12257,0.13519,0.15897,0.020758,0.18298,0.0059865,0.18575,0.053648,0.19773,0.16051,0.040841,0.12628,0.084053,0.0077369,0.11742,0.18009,0.12125,0.10567,0.15488,0.096102,0.15763
0.063605,0.14974,0.17418,0.075856,0.19541,0.04953,0.0097443,0.12396,0.17148,0.16633,0.15399,0.086511,0.13234,0.16063,0.097927,0.18441,0.33127,0.43003,0.27461,0.24076,0.18311,0.11262,0.076833,0.16409,0.16435,0.26428,0.38114,0.31619,0.32635,0.11131,0.11049,0.063662,0.15447,0.14881,0.11675,0.055463,0.036544,0.07526,0.16834,0.1147,0.1437,0.061883,0.042205,0.085918,0.1864,0.13898,0.016817,0.034306,0.12445,0.038187
0.015573,0.16316,0.13524,0.039039,0.038547,0.13153,0.13369,0.0037517,0.17018,0.19709,0.13077,0.18459,0.023181,0.096204,0.11456,0.13041,0.21416,0.37728,0.35599,0.26591,0.20588,0.19125,0.080373,0.042452,0.14087,0.33555,0.33974,0.40192,0.29033,0.14042,0.15773,0.12736,0.18972,0.096074,0.029775,0.14785,0.030598,0.17307,0.017549,0.067408,0.11773,0.1007,0.19245,0.13711,0.0052469,0.12158,0.07922,0.11278,0.089436,0.17498
0.06042,0.083968,0.023916,6.5516e-05,0.14713,0.16479,0.13901,0.11294,0.12163,0.082144,0.1871,0.048926,0.041966,0.14023,0.30269,0.28332,0.3607,0.29445,0.24722,0.083057,0.19239,0.15673,0.09974,0.15783,0.10586,0.2853,0.33862,0.44906,0.25532,0.25816,0.19779,0.052759,0.20035,0.18727,0.0089943,0.12228,0.18332,0.15606,0.0096335,0.17468,0.045331,0.092389,0.013335,0.0064201,0.17421,0.18054,0.19133,0.10157,0.0044385,0.13811
