564	-9.4594
565	-3.2937
566	2.305
567	16.176
568	2.7235
569	29.894
570	-3.0636
571	0.5325
572	1.4698
573	-7.0342
574	-5.0018
575	-0.82144
576	8.171
577	4.2189
578	8.3568
579	4.2325
580	0.70493
581	4.7017
582	-1.7502
583	-0.88632
584	2.2241
585	3.4852
586	-7.5588
587	-3.5094
588	-5.7756
589	-0.34263
590	8.2309
591	1.7253
592	4.1926
593	-1.6352
594	-4.3059
595	4.0752
596	4.2563
597	-7.2551
598	1.8765
599	2.3014
600	10.807
601	7.5844
602	4.0448
603	5.8591
604	14.356
605	-2.7865
606	2.6692
607	3.2842
608	6.0239
609	-6.4872
610	-5.1034
611	-4.5988
612	-16.326
613	-4.1584
614	-6.8367
615	3.6048
616	1.4059
617	0.19513
618	2.8216
619	-9.2097
620	-3.6505
621	-1.9559
622	1.0499
623	-8.4245
624	3.9312
625	-4.7266
626	3.8715
627	4.2369
628	2.9536
629	4.3127
630	7.0646
631	5.2247
632	0.80623
633	-5.3206
634	4.9055
635	-3.141
636	-11.782
637	11.963
638	4.0705
639	5.2211
640	-6.6325
641	1.0241
642	6.2491
643	1.1756
644	0.94011
645	3.6047
646	3.5569
647	-0.7813
648	-10.743
649	-3.4001
650	0.56091
651	-11.262
652	-1.3538
653	-5.8293
654	1.7104
655	-0.42344
656	-1.3785
657	-0.56499
658	2.3439
659	-2.3903
660	-5.5665
661	-1.1444
662	-2.4668
663	2.1799
664	2.3381
665	-8.0272
666	-0.17408
667	0.05003
668	-1.7456
669	-2.0327
670	-8.4716
671	-6.0222
672	-1.871
673	8.6943
674	4.709
675	2.0939
676	-8.1175
677	-3.95
678	0.44391
679	2.4982
680	-4.9643
681	0.23215
682	-10.453
683	-9.2367
684	-9.8694
685	-8.6386
686	-11.421
687	-10.486
688	-7.7946
689	-0.23438
690	-0.33042
691	1.2335
692	-4.6285
693	-0.20616
694	-11.293
695	-1.543
696	-3.916
697	-6.2389
698	-7.2904
699	-6.0045
700	-2.0599
701	-4.8938
702	0.81412
703	-1.0274
704	-5.8009
705	-0.7283
706	-1.8549
707	-1.6837
708	-4.2888
709	-7.2643
710	-11.693
711	-4.6744
712	-4.1759
713	-4.4195
714	-1.7492
715	-9.4892
716	-0.40247
717	-1.7989
718	-6.239
719	-10.971
720	-20.163
721	-12.099
722	-16.431
723	-11.928
724	-3.6964
725	-3.3996
726	-3.4357
727	-5.0959
728	-13.543
729	-3.1163
730	-7.1773
731	-24.22
732	-9.1373
733	-6.1381
734	-8.3986
735	-10.588
736	-7.288
737	0.46272
738	-18.304
739	-7.6002
740	-9.6217
741	-13.35
742	-3.1147
743	-10.088
744	-14.671
745	-28.189
746	-14.794
747	-7.8387
748	-5.33
749	-11.317
750	-8.4732
751	-11.556
752	-1.3334
753	-4.0263
754	-13.094
755	-5.3132
756	-7.0922
757	-10.441
758	-16.455
759	-2.1964
760	-9.3964
761	-13.276
762	-1.5624
763	-1.2274
764	4.6267
765	-15.541
766	-9.6166
767	-10.11
768	-24.406
769	-10.485
770	-15.518
771	-19.607
772	-10.597
773	-21.536
774	-15.444
775	-12.197
776	-5.8685
777	-19.333
778	-10.353
779	-4.2732
780	-12.772
781	-9.667
782	-4.3122
783	-8.0721
784	-8.7812
785	-20.24
786	-10.282
787	-6.0026
788	-9.2434
789	-14.231
790	-11.887
791	-17.177
792	-10.449
793	-24.017
794	-23.484
795	-25.597
796	-15.566
797	-14.901
798	-1.5314
799	-6.7061
800	-16.322
801	-8.6698
802	-2.3832
803	-6.5304
804	-24.454
805	-6.0237
806	-3.6999
807	-11.234
808	-9.8665
809	-12.872
810	-18.546
811	-12.149
812	-14.514
813	-17.211
814	-2.6416
815	-13.93
816	-15.441
817	-15.239
818	-8.5003
819	-20.063
820	-12.872
821	-8.9089
822	-15.31
823	-1.614
824	-20.419
825	-15.215
826	-11.295
827	-19.125
828	-6.3236
829	-17.084
830	-15.297
831	-14.969
832	-17.499
833	-18.397
834	-11.061
835	-18.562
836	-12.24
837	-10.248
838	-10.024
839	-18.015
840	-20.27
841	-9.8911
842	-15.049
843	-20.061
844	-10.518
845	-14.543
846	-21.768
847	-14.687
848	-6.8677
849	-4.6795
850	-16.614
851	-25.346
852	-14.301
853	-9.0748
854	-8.9536
855	-8.2242
856	-7.6749
857	-8.7792
858	-4.2536
859	-5.2291
860	-8.4803
861	-6.8089
862	-5.0287
863	-22.002
864	-16.095
865	-10.332
866	-16.427
867	-8.1823
868	-6.6827
869	-12.697
870	24.954
871	-2.1348
872	-8.5779
873	-8.6184
874	-3.6094
875	-10.347
876	-22.308
877	-6.9401
878	-7.9675
879	-15.284
880	-15.746
881	-3.7169
882	-8.9932
883	-2.4342
884	-7.2765
885	-2.7208
886	-3.2494
887	-20.37
888	-14.077
889	-12.437
890	-9.4207
891	-4.0228
892	-4.4452
893	-3.9536
894	6.4823
895	-8.4146
896	-4.2091
897	-7.3639
898	-5.6913
899	-4.2232
900	-9.8298
901	-12.576
902	-6.6043
903	-3.3266
904	-11.707
905	-19.992
906	-8.0557
907	-3.6933
908	0.44112
909	-7.5218
910	-6.6321
911	0.76741
912	-7.7766
913	-8.5993
914	-14.178
915	-10.371
916	-14.077
917	-23.342
918	-5.0006
919	-1.2163
920	-13.748
921	-7.0122
922	-11.642
923	-10.81
924	-15.015
925	24.335
926	-11.468
927	-6.6763
928	-6.4321
929	-5.6869
930	-5.9086
931	-2.64
932	-2.0181
933	-1.6674
934	-7.2982
935	-6.0487
936	-12.215
937	-16.223
938	-8.9999
939	-6.4879
940	-5.5363
941	-3.9253
942	-11.171
943	2.3893
944	-14.896
945	-5.2519
946	-11.883
947	-0.72264
948	-1.4994
949	-5.8142
950	-12.041
951	-26.178
952	-8.4388
953	-12.907
954	-2.7278
955	0.15438
956	-1.9479
957	-4.7112
958	-3.2152
959	1.5182
960	-5.1204
961	-2.0595
962	-16.98
963	-3.3781
964	0.13176
965	-11.735
966	-2.9709
967	-12.542
968	-5.2358
969	-8.7627
970	-10.624
971	-1.0698
972	2.1436
973	-2.6138
974	-11.208
975	-10.627
976	-7.3685
977	3.6852
978	-5.2187
979	-6.6178
980	-7.0607
981	-0.1925
982	-3.1856
983	-2.0987
984	-10.264
985	-0.51794
986	-1.1205
987	-5.0962
988	-10.499
989	-8.4999
990	-2.848
991	-8.5661
992	-2.5443
993	-2.6992
994	-4.3955
995	0.3773
996	4.5811
997	-5.647
998	-6.2902
999	-10.849
1000	-14.104
1001	-13.573
